reqId,testId,mode,pipeline,model,repeatIndex,excluded_no_retrieval,n_ground_truth_elements,retrieval_miss,integration_miss,total_miss,retrieval_miss_rate,integration_miss_rate,local_ret_miss,conflict_ret_miss,gap_ret_miss,cross_module_ret_miss,supersede_ret_miss,refine_ret_miss,local_int_miss,conflict_int_miss,gap_int_miss,cross_module_int_miss,supersede_int_miss,refine_int_miss
R92c,R92c_4,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_5,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_6,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_7,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R92c,R92c_8,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_9,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_10,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_1,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_2,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_3,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_4,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_5,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_6,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_7,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_8,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_9,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R65,R65_10,hybrid,no_resolution,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R51,R51_1,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_2,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_3,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_4,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_5,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_6,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_7,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_8,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_9,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_10,vector,full,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R63,R63_1,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_2,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_3,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_4,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_5,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_6,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_7,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_8,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_9,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R63,R63_10,hybrid,no_retrieval,gpt-4o-mini,0,1,7,6,0,6,1.0,0.0,0,1,0,2,0,3,0,0,0,0,0,0
R7,R7_1,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_2,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_3,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_4,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_5,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_6,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_7,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_8,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_9,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R7,R7_10,hybrid,no_retrieval,gpt-4o-mini,0,1,3,2,0,2,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
R74,R74_1,hybrid,full,gpt-4o-mini,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_2,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_3,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_4,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_5,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_6,hybrid,full,gpt-4o-mini,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_7,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_8,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_9,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_10,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R4,R4_1,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_2,vector,full,gpt-4o-mini,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R4,R4_3,vector,full,gpt-4o-mini,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R4,R4_4,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_5,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_6,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_7,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_8,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_9,vector,full,gpt-4o-mini,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R4,R4_10,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R69,R69_1,hybrid,full,gpt-4o-mini,0,0,6,0,4,4,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,2
R69,R69_2,hybrid,full,gpt-4o-mini,0,0,6,0,4,4,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,2
R69,R69_3,hybrid,full,gpt-4o-mini,0,0,6,0,4,4,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,2
R69,R69_4,hybrid,full,gpt-4o-mini,0,0,6,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,1
R69,R69_5,hybrid,full,gpt-4o-mini,0,0,6,0,4,4,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,2
R69,R69_6,hybrid,full,gpt-4o-mini,0,0,6,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,1
R69,R69_7,hybrid,full,gpt-4o-mini,0,0,6,0,4,4,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,2
R69,R69_8,hybrid,full,gpt-4o-mini,0,0,6,0,4,4,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,2
R69,R69_9,hybrid,full,gpt-4o-mini,0,0,6,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,1
R69,R69_10,hybrid,full,gpt-4o-mini,0,0,6,0,4,4,0.0,1.0,0,0,0,0,0,0,0,0,0,2,0,2
R80,R80_1,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_2,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_3,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_4,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_5,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_6,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_7,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_8,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_9,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R80,R80_10,hybrid,no_retrieval,gpt-4o-mini,0,1,6,4,0,4,1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0
R4,R4_1,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_2,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_3,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_4,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_5,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_6,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_7,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_8,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_9,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R4,R4_10,graph,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0
R24,R24_1,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R24,R24_2,vector,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R24,R24_3,vector,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R24,R24_4,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R24,R24_5,vector,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R24,R24_6,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R24,R24_7,vector,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R24,R24_8,vector,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R24,R24_9,vector,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R24,R24_10,vector,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R62,R62_1,graph,full,gpt-4o-mini,0,0,4,0,4,4,0.0,1.0,0,0,0,0,0,0,1,0,0,3,0,0
R62,R62_2,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_3,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_4,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_5,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_6,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_7,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_8,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_9,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_10,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,3,0,0
R62,R62_1,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_2,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_3,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_4,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_5,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_6,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_7,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_8,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_9,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R62,R62_10,hybrid,no_retrieval,gpt-4o-mini,0,1,4,3,0,3,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0
R84b,R84b_1,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_2,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_3,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_4,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_5,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_6,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_7,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_8,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_9,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R84b,R84b_10,vector,full,gpt-4o-mini,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R1,R1_1,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1
R1,R1_2,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1
R1,R1_3,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1
R1,R1_4,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1
R1,R1_5,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1
R1,R1_6,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1
R1,R1_7,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,2
R1,R1_8,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1
R1,R1_9,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R1,R1_10,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R97b,R97b_1,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R97b,R97b_2,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R97b,R97b_3,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R97b,R97b_4,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R97b,R97b_5,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R97b,R97b_6,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R97b,R97b_7,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R97b,R97b_8,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R97b,R97b_9,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R97b,R97b_10,hybrid,no_resolution,gpt-4o-mini,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1
R2,R2_1,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,1,0
R2,R2_2,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,1,0
R2,R2_3,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0
R2,R2_4,graph,full,gpt-4o-mini,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0
R2,R2_5,graph,full,gpt-4o-mini,0,0,4,0,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,1,0
R79b,R79b_1,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_2,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_3,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_4,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_5,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_6,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_7,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_8,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_9,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R79b,R79b_10,hybrid,no_retrieval,gpt-4o-mini,0,1,5,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R63,R63_1,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_2,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_3,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_4,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_5,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_6,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_7,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_8,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_9,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R63,R63_10,vector,full,gpt-4o-mini,0,0,7,1,4,5,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,3
R92c,R92c_1,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_2,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_3,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_4,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_5,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_6,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_7,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_8,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_9,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R92c,R92c_10,graph,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R93c,R93c_1,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R93c,R93c_2,hybrid,full,gpt-4o-mini,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R93c,R93c_3,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R93c,R93c_4,hybrid,full,gpt-4o-mini,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
